time,bid_price,bid_quantity,ask_price,ask_quantity
2022-01-22T17:31:09.771,34716.45,0.09952,34716.46,0.20386
2022-01-22T17:31:10.771,34716.45,0.15642,34716.46,0.32334
2022-01-22T17:31:11.771,34705.37,0.25708,34705.38,0.18705
2022-01-22T17:31:12.772,34709.5,0.20148,34709.51,0.31075
2022-01-22T17:31:13.776,34694.0,0.1722,34694.01,0.20765
2022-01-22T17:31:14.777,34697.62,0.2753,34697.63,0.275
2022-01-22T17:31:15.777,34713.82,0.22738,34713.83,0.28746
2022-01-22T17:31:16.777,34713.82,0.07375,34713.83,0.07534
2022-01-22T17:31:17.776,34702.58,0.30589,34702.59,0.09319
2022-01-22T17:31:18.776,34711.26,0.18032,34711.27,0.17206
2022-01-22T17:31:19.777,34700.0,0.00081,34700.01,0.34003
2022-01-22T17:31:20.776,34702.25,0.5806,34702.26,0.01205
2022-01-22T17:31:21.777,34708.56,1.06906,34708.57,0.01238
2022-01-22T17:31:22.777,34691.72,0.46073,34691.73,0.1534
2022-01-22T17:31:23.781,34680.0,0.81689,34680.01,0.21084
2022-01-22T17:31:24.776,34680.0,0.57889,34680.01,0.50945
2022-01-22T17:31:25.777,34672.35,0.08392,34672.36,1.08185
2022-01-22T17:31:26.777,34672.35,0.20941,34672.36,1.00738
2022-01-22T17:31:27.777,34677.26,0.68975,34677.27,0.23709
2022-01-22T17:31:28.777,34702.41,0.02339,34704.77,0.02735
2022-01-22T17:31:29.778,34704.76,0.28288,34704.77,0.09886
2022-01-22T17:31:30.778,34711.06,0.38105,34711.07,0.09168
2022-01-22T17:31:31.778,34702.1,0.00469,34702.11,0.13952
2022-01-22T17:31:32.778,34709.52,0.17005,34709.53,0.14623
2022-01-22T17:31:33.777,34705.14,0.02425,34705.15,0.70023
2022-01-22T17:31:34.778,34702.24,1.0411,34702.25,0.06784
2022-01-22T17:31:35.777,34705.14,0.58842,34705.15,0.04987
2022-01-22T17:31:36.778,34705.14,0.25827,34705.15,0.05483
2022-01-22T17:31:37.778,34701.08,0.02019,34701.09,0.72126
2022-01-22T17:31:38.778,34713.6,0.02491,34719.53,0.06837
2022-01-22T17:31:39.778,34707.44,0.29706,34707.45,0.24179
2022-01-22T17:31:40.778,34709.07,0.45691,34709.08,0.025
2022-01-22T17:31:41.779,34721.98,0.24405,34721.99,0.12419
2022-01-22T17:31:42.779,34720.89,0.1663,34720.9,0.11516
2022-01-22T17:31:43.778,34722.13,0.03997,34722.14,0.09016
2022-01-22T17:31:44.778,34728.2,0.59209,34728.21,0.04037
2022-01-22T17:31:45.778,34728.2,0.46824,34728.21,0.01123
2022-01-22T17:31:46.787,34734.34,0.11546,34740.96,0.0335
2022-01-22T17:31:47.778,34736.15,0.30809,34736.16,0.02761
2022-01-22T17:31:48.779,34737.13,0.18032,34737.14,0.4768
2022-01-22T17:31:49.779,34731.94,0.08488,34733.55,0.16196
2022-01-22T17:31:50.779,34728.6,0.00288,34728.64,0.09349
2022-01-22T17:31:51.779,34725.66,0.29134,34725.67,0.18032
2022-01-22T17:31:52.779,34720.99,0.00469,34721.0,0.96032
2022-01-22T17:31:53.779,34714.8,0.10016,34714.81,0.30401
2022-01-22T17:31:54.779,34723.99,0.12489,34724.0,0.16614
2022-01-22T17:31:55.779,34731.94,0.65741,34731.95,0.08933
2022-01-22T17:31:56.78,34731.94,1.51919,34734.27,0.03557
2022-01-22T17:31:57.78,34731.92,0.00863,34731.93,0.31277
2022-01-22T17:31:58.779,34728.58,0.02949,34728.59,0.26791
2022-01-22T17:31:59.779,34722.26,0.08196,34722.27,0.33454
2022-01-22T17:32:00.779,34728.42,0.13504,34728.43,0.18892
2022-01-22T17:32:01.779,34719.35,0.11231,34719.36,0.38961
2022-01-22T17:32:02.78,34705.92,0.07244,34708.66,0.17392
2022-01-22T17:32:03.78,34710.41,0.84823,34710.42,0.03113
2022-01-22T17:32:04.785,34707.28,0.0928,34714.03,0.05375
2022-01-22T17:32:05.781,34718.75,0.248,34718.76,0.01814
2022-01-22T17:32:06.781,34712.46,0.17632,34712.47,0.13573
2022-01-22T17:32:07.781,34711.56,0.07451,34712.46,0.01134
2022-01-22T17:32:08.781,34728.99,0.3569,34729.0,0.04
2022-01-22T17:32:09.781,34727.16,0.155,34730.51,0.44765
2022-01-22T17:32:10.782,34727.16,0.2169,34727.17,0.83005
2022-01-22T17:32:11.782,34727.16,0.0454,34727.17,1.4205
2022-01-22T17:32:12.782,34738.69,0.03749,34741.97,0.18192
2022-01-22T17:32:13.782,34739.03,0.0003,34739.04,0.5
2022-01-22T17:32:14.782,34729.27,0.45026,34734.21,0.05116
2022-01-22T17:32:15.782,34736.12,0.00052,34736.13,0.14978
2022-01-22T17:32:16.782,34736.12,0.01648,34736.13,1.0259
2022-01-22T17:32:17.783,34730.57,0.35475,34730.58,1.10358
2022-01-22T17:32:18.782,34726.78,0.21702,34726.79,0.03429
2022-01-22T17:32:19.783,34735.99,0.41021,34736.0,0.03931
2022-01-22T17:32:20.784,34728.79,0.05532,34728.8,0.07833
2022-01-22T17:32:21.782,34728.75,0.0014,34728.76,0.12377
2022-01-22T17:32:22.783,34721.76,0.16625,34721.77,0.17629
2022-01-22T17:32:23.782,34721.53,0.0009,34721.54,0.16703
2022-01-22T17:32:24.782,34714.81,0.00053,34714.82,0.74548
2022-01-22T17:32:25.782,34716.85,0.04033,34716.86,0.42026
2022-01-22T17:32:26.783,34716.85,0.19239,34716.86,0.40777
2022-01-22T17:32:27.783,34711.99,0.45496,34712.0,0.01948
2022-01-22T17:32:28.785,34723.99,0.92524,34724.0,0.08447
2022-01-22T17:32:29.783,34738.97,0.92114,34738.98,0.13383
2022-01-22T17:32:30.786,34741.74,0.39055,34741.75,0.11568
2022-01-22T17:32:31.784,34741.78,1.91658,34741.79,0.00051
2022-01-22T17:32:32.787,34747.64,0.0154,34751.75,0.05114
2022-01-22T17:32:33.784,34747.92,0.90673,34747.93,0.02254
2022-01-22T17:32:34.784,34752.99,0.49682,34753.0,0.03507
2022-01-22T17:32:35.784,34755.49,1.81561,34755.5,0.00945
2022-01-22T17:32:36.784,34758.99,0.51996,34759.0,0.24551
2022-01-22T17:32:37.784,34745.0,0.13905,34745.01,0.47081
2022-01-22T17:32:38.786,34753.47,0.14902,34753.48,0.38048
2022-01-22T17:32:39.784,34757.99,0.70304,34758.0,0.02
2022-01-22T17:32:40.786,34758.99,0.14902,34759.0,0.58559
2022-01-22T17:32:41.784,34758.99,0.2496,34759.0,0.15706
2022-01-22T17:32:42.786,34765.99,0.96379,34766.0,0.17188
2022-01-22T17:32:43.784,34773.99,0.26737,34774.0,0.00858
2022-01-22T17:32:44.787,34789.75,0.38074,34789.76,0.06866
2022-01-22T17:32:45.785,34795.72,0.04313,34795.73,0.06774
2022-01-22T17:32:46.785,34799.69,0.61787,34799.7,0.04492
2022-01-22T17:32:47.785,34792.88,0.28448,34792.89,0.12404
2022-01-22T17:32:48.785,34800.53,0.2585,34800.54,0.03525
2022-01-22T17:32:49.784,34794.9,0.01,34794.91,0.3707
2022-01-22T17:32:50.785,34809.89,0.13945,34811.35,0.00032
2022-01-22T17:32:51.784,34798.76,0.8481,34798.77,0.07173
2022-01-22T17:32:52.786,34791.59,0.09044,34795.02,0.155
2022-01-22T17:32:53.785,34784.35,0.06467,34784.36,0.16074
2022-01-22T17:32:54.786,34775.49,0.04366,34775.5,0.17418
2022-01-22T17:32:55.785,34783.73,0.17044,34783.74,0.14902
2022-01-22T17:32:56.787,34780.77,0.04025,34782.83,0.13125
2022-01-22T17:32:57.785,34789.98,0.17181,34789.99,0.20035
2022-01-22T17:32:58.785,34790.69,0.24902,34790.7,0.14414
2022-01-22T17:32:59.786,34793.21,0.19794,34793.22,0.08951
2022-01-22T17:33:00.787,34781.09,0.12248,34781.1,0.56539
2022-01-22T17:33:01.788,34789.99,0.96382,34790.0,0.01226
2022-01-22T17:33:02.786,34802.4,0.2263,34802.41,0.03489
2022-01-22T17:33:03.786,34799.68,0.01741,34799.69,0.13859
2022-01-22T17:33:04.786,34783.78,0.275,34786.14,0.1255
2022-01-22T17:33:05.786,34788.33,0.07451,34788.34,0.20684
2022-01-22T17:33:06.787,34790.51,0.155,34790.52,0.06948
2022-01-22T17:33:07.787,34783.1,0.02691,34785.69,0.0139
2022-01-22T17:33:08.787,34776.88,0.02741,34776.89,0.14902
2022-01-22T17:33:09.787,34776.88,0.07227,34776.89,0.14799
2022-01-22T17:33:10.788,34769.08,0.2359,34769.09,0.25932
2022-01-22T17:33:11.787,34760.33,0.00819,34760.34,0.0522
2022-01-22T17:33:12.786,34759.68,0.00874,34759.69,0.96998
2022-01-22T17:33:13.786,34749.77,0.13739,34749.78,0.15572
2022-01-22T17:33:14.787,34747.37,0.35377,34747.38,0.25133
2022-01-22T17:33:15.787,34757.64,0.19597,34757.65,0.05008
2022-01-22T17:33:16.787,34749.76,0.20916,34749.77,0.27785
2022-01-22T17:33:17.787,34739.23,0.07451,34739.24,0.42256
2022-01-22T17:33:18.786,34739.19,0.02017,34741.2,0.02533
2022-01-22T17:33:19.787,34734.31,0.12713,34736.9,0.25
2022-01-22T17:33:20.787,34734.2,0.06441,34734.21,0.57358
2022-01-22T17:33:21.787,34757.63,0.38281,34757.64,0.04044
2022-01-22T17:33:22.787,34764.99,0.02013,34765.0,0.01
2022-01-22T17:33:23.787,34761.61,0.00471,34761.62,0.47492
2022-01-22T17:33:24.788,34760.71,0.01013,34763.18,0.02363
2022-01-22T17:33:25.788,34761.25,0.16439,34761.26,0.00148
2022-01-22T17:33:26.788,34760.68,0.01707,34760.69,0.0923
2022-01-22T17:33:27.788,34760.68,0.00378,34760.69,0.09761
2022-01-22T17:33:28.787,34774.38,0.04323,34774.39,0.3106
2022-01-22T17:33:29.79,34765.58,0.37316,34765.59,0.37281
2022-01-22T17:33:30.787,34765.58,0.39741,34765.59,0.06158
2022-01-22T17:33:31.787,34769.26,0.12006,34769.27,0.15761
2022-01-22T17:33:32.787,34763.67,0.25,34767.06,0.03856
2022-01-22T17:33:33.788,34784.89,0.49767,34786.3,0.07158
2022-01-22T17:33:34.788,34781.58,0.04587,34784.89,0.01085
2022-01-22T17:33:35.788,34770.0,1.22994,34775.11,0.02876
2022-01-22T17:33:36.791,34771.29,0.22483,34771.3,0.00754
2022-01-22T17:33:37.788,34770.0,1.0,34770.01,1.03722
2022-01-22T17:33:38.788,34766.15,0.09884,34766.16,0.24871
2022-01-22T17:33:39.788,34761.0,0.06158,34761.01,0.15416
2022-01-22T17:33:40.788,34759.79,0.23502,34759.8,0.29864
2022-01-22T17:33:41.787,34750.0,0.02224,34750.01,0.30985
2022-01-22T17:33:42.788,34744.11,1.0e-5,34744.12,1.1133
2022-01-22T17:33:43.789,34738.95,0.07286,34738.96,0.3562
2022-01-22T17:33:44.789,34733.21,1.0e-5,34733.22,0.33805
2022-01-22T17:33:45.789,34738.99,0.04977,34739.0,0.06413
2022-01-22T17:33:46.789,34731.68,0.01542,34735.37,0.12694
2022-01-22T17:33:47.788,34735.64,0.11005,34735.65,0.34061
2022-01-22T17:33:48.789,34734.84,0.12196,34734.85,0.00016
2022-01-22T17:33:49.789,34737.69,0.13428,34737.7,0.02016
2022-01-22T17:33:50.789,34728.76,0.08638,34728.77,0.66173
2022-01-22T17:33:51.79,34725.03,0.13696,34725.04,0.20628
2022-01-22T17:33:52.788,34725.53,0.21951,34725.54,0.05458
2022-01-22T17:33:53.789,34725.53,0.1042,34725.54,0.06387
2022-01-22T17:33:54.789,34733.51,0.20597,34733.52,0.02
2022-01-22T17:33:55.79,34734.84,0.10591,34734.85,0.0781
2022-01-22T17:33:56.789,34719.08,0.03829,34719.09,0.07346
2022-01-22T17:33:57.79,34709.35,0.57251,34709.36,0.35246
2022-01-22T17:33:58.79,34706.58,0.61656,34706.59,0.23226
2022-01-22T17:33:59.79,34721.68,0.16206,34721.69,0.23194
2022-01-22T17:34:00.79,34718.97,0.12713,34720.75,0.04733
2022-01-22T17:34:01.79,34713.7,0.23084,34713.71,0.02018
2022-01-22T17:34:02.79,34706.58,0.68665,34706.59,0.28276
2022-01-22T17:34:03.79,34706.58,0.11847,34706.59,0.51032
2022-01-22T17:34:04.79,34688.97,0.13365,34688.98,0.06502
2022-01-22T17:34:05.79,34686.91,0.14816,34686.92,0.71658
2022-01-22T17:34:06.789,34681.59,0.06158,34681.6,0.4681
2022-01-22T17:34:07.79,34693.1,0.15012,34693.11,0.32909
2022-01-22T17:34:08.79,34709.64,1.16931,34709.65,0.00948
2022-01-22T17:34:09.791,34715.87,0.14458,34715.88,0.0894
2022-01-22T17:34:10.791,34698.09,0.12863,34698.1,0.31774
2022-01-22T17:34:11.79,34683.43,0.02,34685.38,0.07501
2022-01-22T17:34:12.79,34683.01,0.06774,34683.02,0.07056
2022-01-22T17:34:13.79,34695.4,0.07451,34695.41,0.18978
2022-01-22T17:34:14.791,34694.48,0.5,34695.42,0.14902
2022-01-22T17:34:15.79,34708.21,0.59951,34708.22,0.39935
2022-01-22T17:34:16.79,34708.21,0.79031,34708.22,0.07833
2022-01-22T17:34:17.791,34695.41,0.10617,34695.42,0.17141
2022-01-22T17:34:18.791,34690.64,0.08341,34690.65,0.20029
2022-01-22T17:34:19.791,34690.64,0.07351,34690.65,0.30372
2022-01-22T17:34:20.791,34684.18,0.07451,34684.19,0.61319
2022-01-22T17:34:21.791,34670.3,0.01547,34674.13,0.155
2022-01-22T17:34:22.791,34665.14,0.19897,34665.15,0.41912
2022-01-22T17:34:23.791,34674.91,0.5,34674.92,0.01442
2022-01-22T17:34:24.791,34682.16,0.18939,34682.17,0.36454
2022-01-22T17:34:25.791,34678.3,0.03696,34682.44,0.06897
2022-01-22T17:34:26.791,34695.39,0.07451,34695.4,0.015
2022-01-22T17:34:27.792,34695.41,0.21239,34695.42,0.24428
2022-01-22T17:34:28.792,34690.65,0.48648,34690.66,0.02448
2022-01-22T17:34:29.793,34706.79,1.35206,34706.8,0.01
2022-01-22T17:34:30.795,34699.29,0.00471,34699.3,0.09468
2022-01-22T17:34:31.793,34700.41,0.39045,34700.42,0.01985
2022-01-22T17:34:32.793,34708.2,1.55432,34708.21,0.01483
2022-01-22T17:34:33.792,34714.07,0.39275,34714.08,0.1807
2022-01-22T17:34:34.792,34715.86,1.67014,34715.87,9.0e-5
2022-01-22T17:34:35.793,34715.86,0.00775,34715.87,0.94848
2022-01-22T17:34:36.793,34710.29,0.19358,34710.3,0.07451
2022-01-22T17:34:37.794,34706.95,0.00037,34706.96,0.25893
2022-01-22T17:34:38.793,34703.93,1.0e-5,34703.94,0.92651
2022-01-22T17:34:39.794,34700.0,0.15243,34700.01,0.17134
2022-01-22T17:34:40.793,34691.1,0.11231,34691.11,1.53666
2022-01-22T17:34:41.793,34698.19,0.2204,34698.2,0.13296
2022-01-22T17:34:44.635,34685.38,0.01,34692.24,0.31931
2022-01-22T17:34:44.635,34683.44,0.1138,34685.15,0.04037
2022-01-22T17:34:44.836,34680.25,0.025,34680.26,0.15882
2022-01-22T17:34:45.794,34674.89,0.0663,34676.63,0.04
2022-01-22T17:34:46.795,34667.38,0.25,34672.62,0.01754
2022-01-22T17:34:47.794,34659.48,0.04332,34661.2,0.17006
2022-01-22T17:34:48.795,34659.47,0.00029,34659.48,0.93563
2022-01-22T17:34:53.656,34656.15,0.12076,34656.16,0.18737
2022-01-22T17:34:53.656,34650.54,0.0108,34650.55,0.35281
2022-01-22T17:34:53.656,34664.67,0.40209,34665.0,0.01
2022-01-22T17:34:53.656,34665.17,0.155,34665.18,0.16923
2022-01-22T17:34:53.94,34671.89,1.06749,34671.9,0.15232
2022-01-22T17:34:54.808,34680.25,0.34813,34680.26,0.43596
2022-01-22T17:34:56.751,34673.27,0.17397,34676.23,0.031
2022-01-22T17:34:57.36,34665.02,0.1759,34665.03,0.80134
2022-01-22T17:34:57.797,34664.2,0.00126,34664.21,0.02756
2022-01-22T17:34:59.177,34650.63,0.12024,34650.64,0.50417
2022-01-22T17:35:00.04,34652.1,0.29261,34652.11,0.14902
2022-01-22T17:35:00.795,34639.5,0.186,34644.28,0.12167
2022-01-22T17:35:02.19,34646.2,0.57483,34646.21,0.01
2022-01-22T17:35:02.955,34655.86,0.14902,34655.87,0.10945
2022-01-22T17:35:03.795,34659.33,0.30402,34659.34,0.0202
2022-01-22T17:35:04.796,34680.25,0.38579,34680.26,0.46515
2022-01-22T17:35:05.796,34686.58,0.38548,34686.59,0.02656
2022-01-22T17:35:06.796,34693.99,0.38548,34694.0,0.01
2022-01-22T17:35:07.796,34688.04,0.422,34688.05,0.02107
2022-01-22T17:35:08.801,34688.66,0.37592,34692.17,0.03479
2022-01-22T17:35:09.806,34688.66,0.27805,34688.67,0.25496
2022-01-22T17:35:10.805,34693.94,0.31476,34693.95,0.03604
2022-01-22T17:35:11.806,34697.42,0.14346,34697.43,0.08175
2022-01-22T17:35:12.805,34706.22,0.13548,34706.23,0.03786
2022-01-22T17:35:13.805,34708.21,0.15567,34708.22,0.00635
2022-01-22T17:35:14.806,34708.22,0.42252,34708.23,0.01
2022-01-22T17:35:15.89,34722.0,0.87871,34728.3,0.12713
2022-01-22T17:35:16.806,34724.82,0.55594,34724.83,0.11095
2022-01-22T17:35:17.807,34731.82,0.42237,34731.83,0.06158
2022-01-22T17:35:18.806,34740.26,0.08894,34740.27,0.29509
2022-01-22T17:35:19.807,34740.26,0.10846,34742.67,0.05159
2022-01-22T17:35:20.806,34731.77,0.02775,34731.78,1.27301
2022-01-22T17:35:21.807,34724.43,0.1119,34724.44,0.11222
2022-01-22T17:35:22.807,34724.43,0.0979,34724.44,0.11151
2022-01-22T17:35:23.807,34715.59,0.02017,34715.6,0.11082
2022-01-22T17:35:24.807,34715.95,0.26382,34715.96,0.12781
2022-01-22T17:35:25.807,34709.59,0.07731,34713.98,0.31882
2022-01-22T17:35:26.807,34693.17,0.21698,34693.18,0.25
2022-01-22T17:35:27.808,34692.19,0.17544,34692.2,0.13548
2022-01-22T17:35:28.807,34692.19,0.19741,34692.2,0.14042
2022-01-22T17:35:29.806,34672.58,0.04952,34675.82,0.031
2022-01-22T17:35:30.807,34668.75,0.025,34668.76,0.17795
2022-01-22T17:35:31.807,34675.8,0.1081,34675.81,0.16873
2022-01-22T17:35:32.808,34692.19,0.31535,34692.2,0.06774
2022-01-22T17:35:33.807,34681.96,0.00057,34685.79,0.031
2022-01-22T17:35:34.807,34676.24,0.12646,34681.56,0.02589
2022-01-22T17:35:35.807,34697.74,0.01732,34697.75,0.5
2022-01-22T17:35:36.807,34707.87,0.12962,34707.88,0.09406
2022-01-22T17:35:37.807,34707.87,0.18519,34707.88,0.07794
2022-01-22T17:35:38.808,34724.42,0.34783,34724.43,0.06187
2022-01-22T17:35:39.808,34727.27,0.06158,34727.42,0.12316
2022-01-22T17:35:40.808,34713.06,0.00639,34718.33,0.1966
2022-01-22T17:35:41.807,34714.59,0.06158,34714.6,0.18426
2022-01-22T17:35:42.808,34709.72,0.11542,34709.73,0.30533
2022-01-22T17:35:43.809,34707.88,0.12586,34707.89,0.35493
2022-01-22T17:35:44.809,34707.88,0.12586,34707.89,0.35388
2022-01-22T17:35:45.808,34691.12,0.1142,34691.13,0.25644
2022-01-22T17:35:46.807,34710.55,0.00857,34710.56,0.40304
2022-01-22T17:35:47.809,34716.21,0.0495,34720.83,0.04649
2022-01-22T17:35:48.808,34714.01,0.1701,34714.02,0.79943
2022-01-22T17:35:51.034,34716.51,0.15325,34716.52,0.0015
2022-01-22T17:35:51.034,34718.78,0.14822,34719.33,0.00471
2022-01-22T17:35:52.076,34727.26,0.17951,34727.27,0.07519
2022-01-22T17:35:52.809,34724.03,0.05374,34725.07,0.11936
2022-01-22T17:35:53.818,34728.99,0.80371,34729.0,0.0293
2022-01-22T17:35:54.809,34734.88,0.89332,34734.89,0.05872
2022-01-22T17:35:55.811,34721.54,0.07158,34721.55,0.08826
2022-01-22T17:35:56.819,34734.88,0.11525,34735.91,0.01
2022-01-22T17:35:57.827,34719.62,0.09409,34719.63,0.20565
2022-01-22T17:35:58.809,34717.13,0.10697,34717.14,0.78127
2022-01-22T17:35:59.963,34709.15,0.10553,34709.16,0.13747
2022-01-22T17:36:00.931,34720.85,0.1,34720.86,0.11196
2022-01-22T17:36:01.81,34726.74,0.1,34726.75,0.11196
2022-01-22T17:36:02.814,34729.78,1.09244,34729.79,0.14544
2022-01-22T17:36:04.425,34742.16,0.15283,34742.17,0.11073
2022-01-22T17:36:04.81,34727.95,0.20028,34727.96,0.51652
2022-01-22T17:36:05.809,34727.95,0.23385,34727.96,0.04773
2022-01-22T17:36:06.81,34727.95,0.10969,34727.96,0.30689
2022-01-22T17:36:07.81,34727.95,1.7447,34731.45,0.155
2022-01-22T17:36:08.81,34743.99,0.8732,34744.0,0.11317
2022-01-22T17:36:09.81,34759.99,0.02013,34760.0,0.00625
2022-01-22T17:36:10.811,34771.0,0.24875,34771.01,0.02209
2022-01-22T17:36:11.81,34772.96,0.12316,34773.02,0.11216
2022-01-22T17:36:12.811,34757.15,0.11395,34757.16,0.06158
2022-01-22T17:36:13.811,34764.34,0.8,34768.21,0.18344
2022-01-22T17:36:14.811,34753.67,0.04706,34759.78,0.09544
2022-01-22T17:36:15.812,34762.31,0.18084,34762.32,0.12163
2022-01-22T17:36:16.81,34762.31,0.10947,34762.32,1.8885
2022-01-22T17:36:17.811,34757.85,0.06158,34757.86,0.12343
2022-01-22T17:36:18.811,34752.02,0.00523,34752.03,0.41069
2022-01-22T17:36:19.811,34744.61,0.00353,34744.62,0.05764
2022-01-22T17:36:20.811,34757.49,0.20762,34757.5,0.19322
2022-01-22T17:36:21.811,34752.91,0.05066,34752.93,0.06774
2022-01-22T17:36:22.812,34744.62,1.0e-5,34744.63,1.01516
2022-01-22T17:36:23.811,34738.24,0.06774,34738.25,0.03638
2022-01-22T17:36:24.812,34729.12,0.06774,34729.13,0.16648
2022-01-22T17:36:25.812,34737.11,0.08789,34737.12,0.13548
2022-01-22T17:36:26.812,34737.12,0.60612,34737.13,0.01
2022-01-22T17:36:27.812,34741.99,0.06299,34742.0,0.12772
2022-01-22T17:36:28.812,34727.97,0.06774,34727.98,0.48901
2022-01-22T17:36:29.812,34718.84,0.06747,34718.85,0.11543
2022-01-22T17:36:30.813,34711.72,0.04545,34711.73,0.27961
2022-01-22T17:36:31.812,34703.16,0.08234,34703.17,0.58453
2022-01-22T17:36:32.813,34700.18,0.03894,34700.19,0.04877
2022-01-22T17:36:33.812,34684.04,0.10427,34684.05,0.432
2022-01-22T17:36:34.813,34682.47,0.05442,34685.71,0.155
2022-01-22T17:36:35.812,34681.79,0.00023,34681.8,2.17195
2022-01-22T17:36:36.813,34700.18,0.24854,34700.19,0.12487
2022-01-22T17:36:38.651,34682.91,0.18223,34689.34,0.08883
2022-01-22T17:36:38.826,34700.32,0.04706,34702.19,0.01874
2022-01-22T17:36:39.814,34689.93,0.0009,34689.94,0.88288
2022-01-22T17:36:40.814,34686.12,0.14335,34686.13,0.08994
2022-01-22T17:36:41.814,34694.37,0.12316,34697.97,0.06607
2022-01-22T17:36:42.813,34690.72,0.01751,34690.73,0.46389
2022-01-22T17:36:44.8,34694.39,0.12171,34694.4,0.05
2022-01-22T17:36:44.815,34696.35,0.06728,34696.36,0.15629
2022-01-22T17:36:45.826,34699.82,0.12316,34699.83,0.01248
2022-01-22T17:36:51.636,34693.96,0.10936,34693.97,0.57589
2022-01-22T17:36:51.636,34706.56,0.08658,34706.57,0.0012
2022-01-22T17:36:51.636,34706.56,0.07835,34706.57,0.09919
2022-01-22T17:36:51.636,34710.17,0.12316,34710.18,0.06158
2022-01-22T17:36:51.636,34706.72,0.14939,34706.73,0.03428
2022-01-22T17:36:53.352,34704.07,0.19917,34704.08,0.68048
2022-01-22T17:36:53.352,34693.96,0.02233,34693.97,0.91991
2022-01-22T17:36:53.816,34688.95,0.18395,34688.96,0.03929
2022-01-22T17:36:54.816,34688.95,0.03238,34688.96,0.71565
2022-01-22T17:36:55.816,34688.95,1.0e-5,34688.96,2.16425
2022-01-22T17:36:57.001,34678.18,0.00014,34682.37,0.25
2022-01-22T17:36:57.817,34682.08,0.00106,34682.09,0.195
2022-01-22T17:37:04.689,34683.85,0.25,34683.86,0.06774
2022-01-22T17:37:04.689,34690.78,0.11901,34690.79,0.06774
2022-01-22T17:37:04.689,34686.5,0.12316,34689.82,0.02098
2022-01-22T17:37:04.689,34706.55,0.06425,34706.56,0.54317
2022-01-22T17:37:04.689,34715.41,0.00198,34715.42,1.28211
2022-01-22T17:37:04.689,34709.68,0.21788,34715.25,0.00865
2022-01-22T17:37:04.918,34708.47,7.0e-5,34708.48,0.89909
2022-01-22T17:37:06.198,34694.13,0.83637,34698.28,0.25
2022-01-22T17:37:06.817,34700.0,0.64317,34700.01,0.56158
2022-01-22T17:37:07.817,34713.99,0.12183,34714.0,0.39902
2022-01-22T17:37:08.816,34700.01,0.12167,34702.95,0.31576
2022-01-22T17:37:09.817,34700.0,0.3534,34700.01,0.40701
2022-01-22T17:37:10.816,34689.5,0.00047,34689.51,0.50743
2022-01-22T17:37:11.817,34694.62,0.11882,34698.19,0.03239
2022-01-22T17:37:12.817,34698.62,1.0e-5,34698.63,0.34179
2022-01-22T17:37:13.817,34694.44,0.12316,34694.45,0.24988
2022-01-22T17:37:14.818,34700.54,0.92953,34700.55,0.00473
2022-01-22T17:37:15.817,34694.49,0.05267,34694.5,0.24758
2022-01-22T17:37:16.817,34690.33,0.03721,34690.34,0.02017
2022-01-22T17:37:17.818,34690.98,0.00086,34690.99,0.06158
2022-01-22T17:37:18.818,34693.75,0.06159,34693.76,0.12316
2022-01-22T17:37:19.819,34690.98,0.10138,34690.99,0.16121
2022-01-22T17:37:20.818,34687.54,0.06158,34688.02,0.02018
2022-01-22T17:37:21.819,34696.62,0.70863,34696.63,0.12316
2022-01-22T17:37:22.819,34712.6,0.37257,34712.61,0.06158
2022-01-22T17:37:23.819,34721.87,0.01739,34723.15,0.02123
2022-01-22T17:37:24.82,34716.36,0.405,34723.15,0.01802
2022-01-22T17:37:25.82,34719.84,0.13548,34723.15,0.01802
2022-01-22T17:37:26.82,34724.03,0.11109,34724.04,0.09874
2022-01-22T17:37:27.82,34728.72,0.78107,34728.73,1.0e-5
2022-01-22T17:37:28.889,34724.04,0.00035,34724.05,0.55307
2022-01-22T17:37:29.82,34716.37,0.08253,34716.38,0.32251
2022-01-22T17:37:30.821,34713.51,0.64476,34713.52,0.06743
2022-01-22T17:37:31.827,34713.51,0.32213,34713.52,0.06743
2022-01-22T17:37:32.824,34713.51,0.23709,34713.52,0.06743
2022-01-22T17:37:33.824,34700.0,0.19567,34700.01,0.04851
2022-01-22T17:37:34.824,34700.0,0.12259,34700.01,0.09708
2022-01-22T17:37:35.824,34698.67,0.00054,34698.68,0.13895
2022-01-22T17:37:36.824,34698.67,0.06828,34698.68,0.1195
2022-01-22T17:37:37.827,34705.14,0.4333,34705.15,1.0e-5
2022-01-22T17:37:38.824,34706.97,0.0652,34711.5,0.155
2022-01-22T17:37:39.826,34703.07,0.01948,34703.08,0.22126
2022-01-22T17:37:40.825,34698.67,0.00011,34698.68,0.98961
2022-01-22T17:37:41.826,34698.66,0.00152,34698.67,0.13548
2022-01-22T17:37:42.825,34690.99,0.49729,34691.0,0.14483
2022-01-22T17:37:43.826,34686.0,1.0e-5,34686.01,0.59128
2022-01-22T17:37:44.825,34686.0,0.18494,34686.01,0.34233
2022-01-22T17:37:45.827,34686.0,0.02849,34686.01,0.10407
2022-01-22T17:37:46.826,34686.0,0.08597,34686.01,0.06711
2022-01-22T17:37:47.826,34701.46,0.23535,34701.47,0.13249
2022-01-22T17:37:48.826,34701.46,0.06313,34701.47,0.13317
